0.3363,0.5692,0.6576,0.6709,0.6671,0.7395,0.622,0.6585,0.129,0.4974,0.3729,0.312,1.0649,1.0776,0.3418,0.9125,1.0814,1.0956,0.098,0.4798,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5905,0.6081,0.1613,0.5094,0.3453,0.563,0.6452,0.6549,0.6872,0.7122,0.614,0.6174,0.1635,0.5155,55.0516,20.2412,79.9083,79.906,79.0847
0.3446,0.5729,0.5976,0.6043,0.7377,0.6499,0.5516,0.5176,0.2274,0.5392,0.3311,0.6438,0.507,0.5165,0.801,0.6372,0.4506,0.451,0.1967,0.5275,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.3267,0.5853,0.6221,0.6359,0.6979,0.7041,0.5672,0.5988,0.159,0.5033,57.5228,22.1935,79.9083,79.9083,75.3039
0.3101,0.5875,0.692,0.7157,0.6105,0.8167,0.643,0.7741,0.031,0.4457,0.3359,0.4641,0.842,0.8597,0.51,0.8271,0.8111,0.8713,0.0979,0.4725,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.3453,0.563,0.6451,0.6548,0.6872,0.7121,0.6138,0.6174,0.1635,0.5155,18.0788,73.2232,79.9083,79.9083,79.1011
0.4137,0.4297,0.6746,0.6579,0.7436,0.528,0.6691,0.4085,0.4547,0.6523,0.3434,0.7093,0.3704,0.3729,0.9269,0.5559,0.3207,0.2716,0.2457,0.5624,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.3267,0.5853,0.6222,0.636,0.6979,0.7041,0.5673,0.5989,0.159,0.5033,37.7241,7.2384,79.9083,79.9083,75.3365
0.2189,0.7868,0.5667,0.6202,0.6248,0.9589,0.4612,0.8822,-0.2543,0.303,0.3226,0.4516,0.8793,0.9014,0.4706,0.852,0.8348,0.9258,0.0785,0.4543,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.3425,0.4748,0.8148,0.83,0.5372,0.8097,0.7903,0.8332,0.1103,0.4831,1.597,78.821,79.9083,79.9083,52.1882
0.4994,0.1457,0.9698,0.9296,0.5766,0.4891,1.0258,0.5233,0.6784,0.758,0.3409,0.619,0.5438,0.5518,0.7737,0.6555,0.5013,0.492,0.1915,0.5295,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.3318,0.6367,0.5197,0.5293,0.7903,0.6442,0.4649,0.4665,0.1933,0.5259,9.5463,27.6626,79.9083,79.9083,23.5648
0.2853,0.7381,0.4711,0.4973,0.7795,0.7434,0.3941,0.5615,0.0177,0.4423,0.3316,0.5338,0.7145,0.7297,0.6195,0.7555,0.671,0.7127,0.134,0.4912,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.336,0.5742,0.6336,0.6454,0.6926,0.7081,0.5906,0.6081,0.1613,0.5094,0.3392,0.4403,0.8834,0.9014,0.4754,0.8498,0.859,0.9216,0.0875,0.4681,14.733,25.9627,79.9083,79.9083,82.0087
0.4289,0.1814,1.1019,1.0916,0.3854,0.7359,1.1297,0.9031,0.3794,0.6044,0.3464,0.533,0.7006,0.7116,0.6392,0.7435,0.674,0.6868,0.1474,0.5067,0.3382,0.4836,0.8027,0.8186,0.5456,0.804,0.7722,0.8203,0.1113,0.4815,0.3382,0.4836,0.8027,0.8186,0.5456,0.804,0.7722,0.8203,0.1113,0.4815,0.3392,0.4403,0.8834,0.9014,0.4754,0.8498,0.859,0.9216,0.0875,0.4681,2.1617,36.6583,39.547,39.547,82.0087
0.2214,0.8785,0.4147,0.4649,0.7517,0.9002,0.3124,0.7217,-0.2474,0.3191,0.3252,0.3654,1.0397,1.0656,0.3314,0.9428,1.0077,1.1269,0.0314,0.4282,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3402,0.402,0.9549,0.9746,0.4133,0.8903,0.9358,1.0113,0.0663,0.4563,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,18.2167,22.7929,82.3797,57.1769,82.3796
0.3371,0.4232,0.9186,0.9381,0.4433,0.8712,0.894,0.9681,0.0744,0.4597,0.3742,0.5834,0.5772,0.5776,0.7613,0.6661,0.5767,0.516,0.201,0.5525,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3352,0.5003,0.7747,0.7906,0.5685,0.7895,0.7393,0.7874,0.117,0.4835,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,73.1387,49.9378,82.3797,16.4182,82.3797
0.3413,0.4605,0.8425,0.8588,0.5125,0.8252,0.8179,0.868,0.1021,0.4774,0.3143,0.348,1.0831,1.1129,0.2881,0.9696,1.0403,1.1867,0.0129,0.4115,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.337,0.2693,1.2069,1.2343,0.1917,1.0321,1.1979,1.3279,-0.008,0.4103,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,73.5665,19.7989,82.3797,11.5855,82.3797
0.3372,0.4239,0.9172,0.9367,0.4446,0.8703,0.8926,0.9662,0.075,0.46,0.3718,0.5562,0.6321,0.6348,0.7116,0.6994,0.6324,0.5882,0.1811,0.5401,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3438,0.5752,0.626,0.6357,0.7024,0.7045,0.5928,0.5974,0.1643,0.5163,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,73.6431,80.3557,82.3797,79.8032,82.3797
0.3656,0.6277,0.5028,0.5034,0.8219,0.6267,0.4879,0.4277,0.2174,0.5578,0.3278,0.4021,0.9669,0.9901,0.3967,0.8999,0.9335,1.0327,0.056,0.4437,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3377,0.397,0.9662,0.9869,0.4023,0.8965,0.9445,1.026,0.0627,0.4525,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,25.5403,48.1377,82.3797,50.7944,82.3797
0.3272,0.3594,1.0482,1.0738,0.3252,0.9463,1.0189,1.1355,0.0313,0.4289,0.3594,0.473,0.801,0.8115,0.5578,0.7976,0.7959,0.8066,0.1244,0.5001,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3406,0.483,0.8019,0.8173,0.5473,0.8038,0.7746,0.819,0.1118,0.4833,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,22.1602,38.474,82.3797,39.77,82.3797
0.3781,0.659,0.4317,0.4271,0.8902,0.5839,0.4279,0.3322,0.2449,0.5808,0.302,0.4236,0.9538,0.9832,0.3948,0.9004,0.8891,1.0318,0.0428,0.423,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3048,0.3532,1.0827,1.115,0.2838,0.9716,1.0285,1.1911,0.0077,0.4034,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,16.3333,43.8588,82.3797,19.2885,82.3797
0.3383,0.4764,0.8166,0.8329,0.5334,0.8124,0.7872,0.8383,0.1065,0.4789,0.4052,0.5054,0.6919,0.6876,0.6767,0.7224,0.7351,0.6425,0.1864,0.5597,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.4147,0.6222,0.4632,0.4502,0.8812,0.5917,0.505,0.3512,0.2582,0.6073,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,53.8031,43.5499,82.3797,23.4554,82.3797
0.3401,0.4094,0.9407,0.96,0.4258,0.8818,0.9205,0.9929,0.0712,0.4589,0.2596,0.3436,1.1485,1.1942,0.2029,1.0226,1.0445,1.301,-0.0418,0.3517,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3489,0.4573,0.8415,0.8558,0.517,0.8234,0.8263,0.8635,0.1059,0.4839,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,64.0501,11.6249,82.3797,73.5122,82.3797
0.3467,0.5182,0.7293,0.7411,0.6139,0.7608,0.705,0.724,0.1374,0.5014,0.4307,0.5779,0.5291,0.5138,0.832,0.6232,0.5934,0.4234,0.2504,0.6104,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3297,0.4271,0.9181,0.9395,0.4402,0.872,0.8843,0.9706,0.0713,0.4537,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,21.8222,31.8578,82.3797,71.4743,82.3797
0.3827,0.3579,0.9928,1.0026,0.4022,0.8983,1.0261,1.0329,0.0839,0.4877,0.3025,0.3493,1.0928,1.126,0.2736,0.9784,1.0365,1.2057,0.0025,0.3994,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3485,0.4567,0.843,0.8575,0.5155,0.8244,0.8274,0.8656,0.1052,0.4833,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,38.323,18.4934,82.3797,74.3811,82.3797
0.2731,0.5985,0.6556,0.6842,0.6405,0.7414,0.5397,0.6754,0.1108,0.4489,0.3788,0.6354,0.4756,0.4721,0.8521,0.6087,0.4753,0.3873,0.2321,0.5737,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.33,0.4277,0.9167,0.9379,0.4417,0.8711,0.8832,0.9686,0.0719,0.4543,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,35.4024,23.2241,82.3797,72.0724,82.3797
0.4061,0.2602,1.1515,1.1597,0.2756,0.9805,1.2216,1.2178,0.053,0.481,0.3366,0.4383,0.8899,0.9087,0.4685,0.8541,0.8627,0.9312,0.084,0.4647,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,0.3548,0.4667,0.8177,0.8298,0.5408,0.8083,0.8081,0.8302,0.1166,0.4932,0.3392,0.442,0.8802,0.8981,0.4782,0.848,0.8556,0.9176,0.0884,0.4686,12.1307,80.6918,82.3797,54.8424,82.3797
0.2512,0.7078,0.4733,0.5025,0.7884,0.6456,0.3213,0.4602,0.1494,0.4609,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3141,0.4015,0.9824,1.0095,0.3761,0.9126,0.9336,1.0602,0.0426,0.4288,0.3443,0.4495,0.8609,0.8769,0.4977,0.8356,0.8413,0.8904,0.0973,0.4765,6.2301,82.7845,82.7848,36.2685,81.4899
0.3674,0.3509,1.0218,1.0363,0.369,0.9191,1.0386,1.0782,0.0656,0.4692,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3924,0.5263,0.6666,0.665,0.692,0.7126,0.6934,0.6191,0.1845,0.5525,0.3392,0.442,0.8802,0.898,0.4782,0.848,0.8555,0.9176,0.0884,0.4687,28.9629,82.7848,82.7848,59.4712,82.3817
0.3094,0.6752,0.4738,0.4881,0.8179,0.6288,0.391,0.4266,0.1868,0.5123,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.2765,0.3423,1.1327,1.1736,0.2256,1.0079,1.0476,1.2703,-0.0251,0.3698,0.3443,0.4495,0.8609,0.877,0.4977,0.8357,0.8413,0.8905,0.0973,0.4765,14.4529,82.7848,82.7848,13.8143,81.4952
0.3477,0.4122,0.9273,0.9442,0.4415,0.8719,0.9154,0.9715,0.0803,0.4681,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.4531,0.5902,0.4836,0.4613,0.883,0.5921,0.5722,0.3544,0.2766,0.6376,0.3392,0.4421,0.8802,0.898,0.4783,0.8479,0.8555,0.9175,0.0884,0.4687,70.4244,82.7848,82.7848,26.2861,82.3844
0.3277,0.5074,0.7696,0.7874,0.5689,0.7893,0.7251,0.786,0.113,0.4775,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3418,0.4458,0.8705,0.8875,0.488,0.8418,0.8484,0.904,0.0929,0.4726,0.3341,0.4356,0.8975,0.9172,0.4605,0.8592,0.8678,0.9423,0.0801,0.4611,0.3443,0.4495,0.861,0.877,0.4977,0.8357,0.8413,0.8905,0.0973,0.4765,13.544,82.7848,82.7848,78.5635,81.5005
